,obs_id,site_id,timestamp,leaderboard_target,target
1480,3348,87,2015-11-30 22:00:00+00:00,private,53516.93368368193
1481,2023,84,2015-11-30 23:00:00+00:00,public,7878.581827547695
1482,3048,87,2015-12-01 00:00:00+00:00,public,2318.023059085953
1483,4178,90,2015-12-01 05:00:00+00:00,public,10211.90299765403
1484,3061,87,2015-12-01 15:00:00+00:00,public,4976.529156209295
1485,4399,91,2015-12-01 19:00:00+00:00,public,1007536.9234168613
1486,3491,88,2015-12-02 02:00:00+00:00,public,10704.432203350281
1487,1737,83,2015-12-02 03:00:00+00:00,public,12614.162398218157
1488,3958,89,2015-12-02 10:00:00+00:00,private,15991.315210925202
1489,1151,81,2015-12-02 12:00:00+00:00,public,12849.777250406132
1490,1917,83,2015-12-02 23:00:00+00:00,private,11506.478185728878
1491,4656,91,2015-12-03 02:00:00+00:00,private,24114.692475926066
1492,3272,87,2015-12-03 19:00:00+00:00,private,10815.146254524816
1493,3508,88,2015-12-04 00:00:00+00:00,public,247538.7145802576
1494,1801,83,2015-12-04 10:00:00+00:00,public,94.64982044061308
1495,3109,87,2015-12-04 12:00:00+00:00,public,6080.719836914757
1496,1207,81,2015-12-04 14:00:00+00:00,private,171031.0756973644
1497,647,79,2015-12-04 16:00:00+00:00,private,51460.7607881179
1498,1696,83,2015-12-04 17:00:00+00:00,public,39848.32220023544
1499,3363,88,2015-12-04 20:00:00+00:00,public,3514.855766996273
1500,3933,89,2015-12-05 00:00:00+00:00,private,6829.257206060933
1501,4133,90,2015-12-05 01:00:00+00:00,public,75817.50927421162
1502,3736,89,2015-12-05 03:00:00+00:00,public,19229.954956151596
1503,4432,91,2015-12-05 09:00:00+00:00,public,5347.94477266653
1504,4387,91,2015-12-05 22:00:00+00:00,public,280381.82164197974
1505,3113,87,2015-12-06 01:00:00+00:00,public,234727.87387724168
1506,3663,88,2015-12-06 06:00:00+00:00,private,42077.17491735095
1507,4143,90,2015-12-06 15:00:00+00:00,public,53328.804898975905
1508,1194,81,2015-12-06 21:00:00+00:00,private,6358.349243415747
1509,4113,90,2015-12-06 23:00:00+00:00,public,14107.105812870539
1510,3381,88,2015-12-07 06:00:00+00:00,public,3891.8268954438477
1511,2118,84,2015-12-07 17:00:00+00:00,public,178909.4565759328
1512,3751,89,2015-12-07 20:00:00+00:00,public,2100.617437019807
1513,3247,87,2015-12-08 04:00:00+00:00,private,104411.27703254075
1514,4530,91,2015-12-08 05:00:00+00:00,public,3054.6237930397947
1515,3634,88,2015-12-08 15:00:00+00:00,private,21793.135731900933
1516,3309,87,2015-12-09 22:00:00+00:00,private,8007.3205206466255
1517,572,79,2015-12-09 22:00:00+00:00,private,59061.71119212757
1518,3605,88,2015-12-09 22:00:00+00:00,private,264471.2907540161
1519,3945,89,2015-12-10 02:00:00+00:00,private,25105.44615622851
1520,3515,88,2015-12-10 10:00:00+00:00,public,8182.058410163222
1521,3397,88,2015-12-10 12:00:00+00:00,public,17087.300545312595
1522,472,79,2015-12-10 16:00:00+00:00,public,714779.7908241817
1523,3609,88,2015-12-11 08:00:00+00:00,private,143830.60032484
1524,2259,84,2015-12-11 09:00:00+00:00,private,20086.818872873806
1525,4330,90,2015-12-11 10:00:00+00:00,private,154256.2976105166
1526,3238,87,2015-12-11 10:00:00+00:00,private,2557.4461894420942
1527,3333,87,2015-12-11 12:00:00+00:00,private,12220.606874556968
1528,4060,90,2015-12-12 02:00:00+00:00,public,811561.008876473
1529,1093,81,2015-12-12 09:00:00+00:00,public,16330.700208335076
1530,1202,81,2015-12-13 06:00:00+00:00,private,3441.0552456547425
1531,3097,87,2015-12-13 17:00:00+00:00,public,90855.8733798558
1532,2160,84,2015-12-13 17:00:00+00:00,public,243418.6719328338
1533,4577,91,2015-12-14 01:00:00+00:00,private,52342.34602689576
1534,1788,83,2015-12-14 04:00:00+00:00,public,45896.41274138303
1535,1687,83,2015-12-15 12:00:00+00:00,public,50635.40185246727
1536,3335,87,2015-12-15 21:00:00+00:00,private,2568.3295215324133
1537,2308,84,2015-12-16 02:00:00+00:00,private,75592.86280048812
1538,3446,88,2015-12-16 04:00:00+00:00,public,73021.76664434832
1539,1951,83,2015-12-16 12:00:00+00:00,private,12370.928652815352
1540,1943,83,2015-12-16 20:00:00+00:00,private,7826.672172010978
1541,1059,81,2015-12-17 22:00:00+00:00,public,8914.57270001323
1542,4415,91,2015-12-18 04:00:00+00:00,public,33623.67675803689
1543,3331,87,2015-12-18 09:00:00+00:00,private,705947.9033783983
1544,2333,84,2015-12-18 13:00:00+00:00,private,26263.55874922539
1545,1240,81,2015-12-19 01:00:00+00:00,private,26666.595641263215
1546,3266,87,2015-12-19 02:00:00+00:00,private,5176.088358108224
1547,1313,81,2015-12-19 11:00:00+00:00,private,92791.03321473379
1548,3553,88,2015-12-19 16:00:00+00:00,private,2516.751440189705
1549,1318,81,2015-12-19 19:00:00+00:00,private,50573.864410842114
1550,402,79,2015-12-20 09:00:00+00:00,public,10365.670134731243
1551,4280,90,2015-12-20 17:00:00+00:00,private,172698.45540294494
1552,2039,84,2015-12-21 01:00:00+00:00,public,73472.9118230748
1553,3257,87,2015-12-21 02:00:00+00:00,private,1113877.695130632
1554,4187,90,2015-12-21 03:00:00+00:00,public,8583.92737649454
1555,1089,81,2015-12-21 05:00:00+00:00,public,12924.82901296971
1556,4546,91,2015-12-21 15:00:00+00:00,private,7038.950923938009
1557,4516,91,2015-12-21 23:00:00+00:00,public,10189.87036946414
1558,4589,91,2015-12-22 02:00:00+00:00,private,868770.8083387151
1559,552,79,2015-12-22 05:00:00+00:00,private,9432.713719696718
1560,613,79,2015-12-23 05:00:00+00:00,private,20566.698650805796
1561,1991,83,2015-12-23 06:00:00+00:00,private,1869.7601127332068
1562,1907,83,2015-12-23 12:00:00+00:00,private,75937.78365180462
1563,4452,91,2015-12-23 13:00:00+00:00,public,3102.9740413352606
1564,3905,89,2015-12-23 16:00:00+00:00,private,34798.041368531696
1565,1130,81,2015-12-24 02:00:00+00:00,public,23743.309937702506
1566,2323,84,2015-12-24 04:00:00+00:00,private,995188.6815201251
1567,1090,81,2015-12-25 01:00:00+00:00,public,447.22339555437367
1568,3565,88,2015-12-25 06:00:00+00:00,private,71557.21162333565
1569,3041,87,2015-12-25 18:00:00+00:00,public,4339.546114148289
1570,4491,91,2015-12-26 04:00:00+00:00,public,55962.186686144676
1571,4247,90,2015-12-26 11:00:00+00:00,private,2146.4895922041933
1572,4702,91,2015-12-27 08:00:00+00:00,private,10326.435212550365
1573,1167,81,2015-12-27 09:00:00+00:00,public,38918.72208878115
1574,1044,81,2015-12-27 15:00:00+00:00,public,1043.6993058549783
1575,1164,81,2015-12-27 20:00:00+00:00,public,7915.848774074633
1576,3604,88,2015-12-27 22:00:00+00:00,private,127699.49562792588
1577,3714,89,2015-12-27 22:00:00+00:00,public,6558.154711635291
1578,3925,89,2015-12-28 02:00:00+00:00,private,2352.2758614524987
1579,4680,91,2015-12-28 04:00:00+00:00,private,58003.31607483157
1580,1770,83,2015-12-28 05:00:00+00:00,public,3342.2399033981287
1581,2326,84,2015-12-28 06:00:00+00:00,private,3021.037826511704
1582,3195,87,2015-12-28 11:00:00+00:00,private,4657.717814048234
1583,3419,88,2015-12-28 16:00:00+00:00,public,1832.685533891569
1584,1968,83,2015-12-28 19:00:00+00:00,private,6982.627401264345
1585,4375,91,2015-12-28 19:00:00+00:00,public,6884.390654481058
1586,3853,89,2015-12-29 08:00:00+00:00,public,33055.25813676307
1587,1977,83,2015-12-29 12:00:00+00:00,private,25803.824388324
1588,3896,89,2015-12-29 16:00:00+00:00,private,44580.58025428448
1589,4282,90,2015-12-29 22:00:00+00:00,private,8014.117674596171
1590,1125,81,2015-12-30 00:00:00+00:00,public,32627.719010958295
1591,1869,83,2015-12-30 11:00:00+00:00,private,26465.03834803547
1592,3234,87,2015-12-30 21:00:00+00:00,private,14588.493890235335
1593,3863,89,2015-12-30 22:00:00+00:00,public,50272.1848501748
1594,1040,81,2015-12-31 00:00:00+00:00,public,14434.763237433493
1595,3395,88,2015-12-31 11:00:00+00:00,public,3810.137748712315
1596,843,80,2015-12-31 17:00:00+00:00,private,68768.97699192744
1597,4262,90,2016-01-01 01:00:00+00:00,private,1706.2176595723115
1598,1209,81,2016-01-02 02:00:00+00:00,private,252976.7458898862
1599,4215,90,2016-01-02 22:00:00+00:00,private,61010.42262332537
1600,2853,86,2016-01-03 00:00:00+00:00,public,5466.7811280570895
1601,2341,84,2016-01-03 05:00:00+00:00,private,9273.586173776928
1602,1908,83,2016-01-03 08:00:00+00:00,private,9355.276133950481
1603,670,79,2016-01-03 14:00:00+00:00,private,4746.326546633683
1604,751,80,2016-01-03 15:00:00+00:00,public,210765.5790006971
1605,2240,84,2016-01-03 22:00:00+00:00,private,3072.1134150240396
1606,2895,86,2016-01-03 23:00:00+00:00,private,48932.09782077846
1607,346,79,2016-01-04 00:00:00+00:00,public,9131.498916260944
1608,3379,88,2016-01-04 05:00:00+00:00,public,11654.131355682399
1609,3339,87,2016-01-04 07:00:00+00:00,private,50819.63542355328
1610,2210,84,2016-01-04 08:00:00+00:00,private,98.54104556118173
1611,870,80,2016-01-05 02:00:00+00:00,private,18813.3005792104
1612,4303,90,2016-01-05 05:00:00+00:00,private,4561.502672070099
1613,3161,87,2016-01-05 15:00:00+00:00,public,11990.133758659524
1614,1105,81,2016-01-05 17:00:00+00:00,public,296671.24749612535
1615,3321,87,2016-01-06 08:00:00+00:00,private,18288.506577235206
1616,2790,86,2016-01-06 12:00:00+00:00,public,71833.92971819246
1617,1294,81,2016-01-06 14:00:00+00:00,private,211173.8009721226
1618,4521,91,2016-01-06 19:00:00+00:00,public,13238.183373304952
1619,679,80,2016-01-06 23:00:00+00:00,public,120666.2682405927
1620,4039,90,2016-01-07 02:00:00+00:00,public,3778.7771468251754
1621,953,80,2016-01-07 02:00:00+00:00,private,30259.520235646283
1622,2963,86,2016-01-07 05:00:00+00:00,private,48001.87446844308
1623,2970,86,2016-01-08 11:00:00+00:00,private,62500.4821673375
1624,1116,81,2016-01-08 13:00:00+00:00,public,4220.915118139115
1625,1306,81,2016-01-08 14:00:00+00:00,private,29286.587606356617
1626,3303,87,2016-01-08 15:00:00+00:00,private,17229.491960317067
1627,838,80,2016-01-08 15:00:00+00:00,public,10843.669230846523
1628,4389,91,2016-01-08 18:00:00+00:00,public,13268.406820296781
1629,844,80,2016-01-08 19:00:00+00:00,private,28933.563661427943
1630,2148,84,2016-01-08 20:00:00+00:00,public,35186.62689660475
1631,4575,91,2016-01-08 20:00:00+00:00,private,28118.185280140802
1632,3031,87,2016-01-08 21:00:00+00:00,public,8417.64995752762
1633,2786,86,2016-01-09 03:00:00+00:00,public,28894.371136452177
1634,2698,86,2016-01-09 17:00:00+00:00,public,9764.901419535254
1635,1033,81,2016-01-09 21:00:00+00:00,public,23973.938327336167
1636,546,79,2016-01-09 23:00:00+00:00,private,2273.772302562961
1637,1158,81,2016-01-09 23:00:00+00:00,public,365507.71770109516
1638,1878,83,2016-01-10 08:00:00+00:00,private,605126.4612739824
1639,3742,89,2016-01-10 14:00:00+00:00,public,1657.0430501647238
1640,3485,88,2016-01-10 17:00:00+00:00,public,53939.02065419565
1641,2190,84,2016-01-10 19:00:00+00:00,private,2145.67843565937
1642,4311,90,2016-01-11 02:00:00+00:00,private,937555.2407671477
1643,2972,86,2016-01-11 09:00:00+00:00,private,9212.52649343817
1644,2070,84,2016-01-11 09:00:00+00:00,public,6187.281612855979
1645,2115,84,2016-01-11 11:00:00+00:00,public,20784.065751066693
1646,2084,84,2016-01-11 13:00:00+00:00,public,36630.52626048879
1647,4481,91,2016-01-11 20:00:00+00:00,public,21122.407590382587
1648,2792,86,2016-01-12 01:00:00+00:00,public,429933.5180196293
1649,2938,86,2016-01-12 05:00:00+00:00,private,101339.32032356024
1650,3695,88,2016-01-12 10:00:00+00:00,private,25265.459095092778
1651,2691,86,2016-01-12 13:00:00+00:00,public,18932.676485880707
1652,4658,91,2016-01-12 20:00:00+00:00,private,12408.368046596974
1653,3107,87,2016-01-12 21:00:00+00:00,public,52080.55599722156
1654,1222,81,2016-01-12 23:00:00+00:00,private,18067.65341904702
1655,632,79,2016-01-13 01:00:00+00:00,private,448246.8456034918
1656,3650,88,2016-01-13 06:00:00+00:00,private,43383.192736070014
1657,2012,83,2016-01-13 19:00:00+00:00,private,11944.606982629111
1658,4537,91,2016-01-13 20:00:00+00:00,private,21304.474167489814
1659,3302,87,2016-01-13 20:00:00+00:00,private,64625.526746394266
1660,3841,89,2016-01-13 21:00:00+00:00,public,7966.263880909964
1661,981,80,2016-01-13 22:00:00+00:00,private,1195508.9168166143
1662,3121,87,2016-01-14 04:00:00+00:00,public,27908.347431953625
1663,1879,83,2016-01-14 08:00:00+00:00,private,91306.92418931946
1664,1143,81,2016-01-14 08:00:00+00:00,public,119259.54052162624
1665,3561,88,2016-01-14 08:00:00+00:00,private,94.65547287658694
1666,4240,90,2016-01-14 17:00:00+00:00,private,69248.55549470522
1667,4646,91,2016-01-14 19:00:00+00:00,private,2259.9850894043016
1668,3024,87,2016-01-14 22:00:00+00:00,public,354.36607023586015
1669,2948,86,2016-01-15 04:00:00+00:00,private,17440.475263614506
1670,3347,87,2016-01-15 05:00:00+00:00,private,14128.335265006672
1671,2151,84,2016-01-15 09:00:00+00:00,public,41859.852852860626
1672,3483,88,2016-01-15 16:00:00+00:00,public,8794.01462826161
1673,4464,91,2016-01-15 23:00:00+00:00,public,37718.70182221889
1674,1763,83,2016-01-16 00:00:00+00:00,public,187966.1849685779
1675,1046,81,2016-01-16 00:00:00+00:00,public,35957.47761525806
1676,1311,81,2016-01-16 03:00:00+00:00,private,37130.869798992135
1677,4234,90,2016-01-16 08:00:00+00:00,private,21384.175212061324
1678,2748,86,2016-01-16 12:00:00+00:00,public,75061.87419330388
1679,1854,83,2016-01-16 13:00:00+00:00,private,4389.91395872587
1680,4393,91,2016-01-17 01:00:00+00:00,public,43567.5489909605
1681,1694,83,2016-01-17 09:00:00+00:00,public,4039.914991972747
1682,1746,83,2016-01-17 10:00:00+00:00,public,1006175.3021468181
1683,654,79,2016-01-17 11:00:00+00:00,private,2511.4824963570927
1684,1148,81,2016-01-17 21:00:00+00:00,public,5944.313447724149
1685,1333,81,2016-01-18 04:00:00+00:00,private,53807.79996298226
1686,385,79,2016-01-18 08:00:00+00:00,public,4064.692039357503
1687,4703,91,2016-01-19 15:00:00+00:00,private,6379.286856297791
1688,403,79,2016-01-20 01:00:00+00:00,public,6103.960778629795
1689,474,79,2016-01-20 04:00:00+00:00,public,863.8334146381998
1690,3812,89,2016-01-20 05:00:00+00:00,public,44584.16091838157
1691,1892,83,2016-01-20 08:00:00+00:00,private,31314.78891400247
1692,2875,86,2016-01-20 15:00:00+00:00,private,71779.92701495366
1693,1736,83,2016-01-20 16:00:00+00:00,public,265968.5281110977
1694,2114,84,2016-01-21 00:00:00+00:00,public,6319.873419972397
1695,3546,88,2016-01-21 03:00:00+00:00,private,49402.64993203721
1696,1818,83,2016-01-21 06:00:00+00:00,public,2723.253967509291
1697,1256,81,2016-01-21 10:00:00+00:00,private,16217.978740163253
1698,3607,88,2016-01-21 12:00:00+00:00,private,93069.77323617961
1699,2821,86,2016-01-22 00:00:00+00:00,public,6745.6276821250985
1700,999,80,2016-01-22 02:00:00+00:00,private,2061.460878932528
1701,575,79,2016-01-22 04:00:00+00:00,private,20674.899830809714
1702,1220,81,2016-01-22 09:00:00+00:00,private,12285.879117759707
1703,377,79,2016-01-22 17:00:00+00:00,public,26816.505714142055
1704,3435,88,2016-01-22 23:00:00+00:00,public,11144.105256101737
1705,836,80,2016-01-23 06:00:00+00:00,public,6061.524400400844
1706,1697,83,2016-01-23 08:00:00+00:00,public,57556.92899036526
1707,3184,87,2016-01-23 10:00:00+00:00,public,11115.683196440266
1708,4064,90,2016-01-23 23:00:00+00:00,public,20398.065285815173
1709,2745,86,2016-01-23 23:00:00+00:00,public,9629.936861943288
1710,3337,87,2016-01-24 00:00:00+00:00,private,18664.05544635996
1711,1320,81,2016-01-24 09:00:00+00:00,private,2880.259828226901
1712,4663,91,2016-01-24 12:00:00+00:00,private,20832.524650865154
1713,968,80,2016-01-24 19:00:00+00:00,private,67842.49057956129
1714,2984,86,2016-01-24 20:00:00+00:00,private,3088.8867228485315
1715,2076,84,2016-01-25 03:00:00+00:00,public,3138.3258992624533
1716,992,80,2016-01-25 15:00:00+00:00,private,312851.4820261853
1717,1058,81,2016-01-26 08:00:00+00:00,public,931107.9600122168
1718,724,80,2016-01-26 09:00:00+00:00,public,43536.82744981422
1719,4323,90,2016-01-26 10:00:00+00:00,private,35893.68860686743
1720,4105,90,2016-01-26 21:00:00+00:00,public,17535.772895415335
1721,4115,90,2016-01-26 22:00:00+00:00,public,30944.06948959853
1722,2815,86,2016-01-27 00:00:00+00:00,public,2888.522857066027
1723,1021,81,2016-01-27 12:00:00+00:00,public,39311.852675684044
1724,4489,91,2016-01-27 13:00:00+00:00,public,9996.330585209635
1725,2757,86,2016-01-27 14:00:00+00:00,public,5833.570162721542
1726,4346,90,2016-01-27 22:00:00+00:00,private,11828.00039640168
1727,3312,87,2016-01-28 03:00:00+00:00,private,1086658.787102219
1728,494,79,2016-01-28 17:00:00+00:00,public,98050.25430263318
1729,814,80,2016-01-29 03:00:00+00:00,public,13368.632847754858
1730,4693,91,2016-01-29 03:00:00+00:00,private,2147.5622740736962
1731,1305,81,2016-01-29 06:00:00+00:00,private,267284.5138036038
1732,422,79,2016-01-29 08:00:00+00:00,public,1285.3556271871662
1733,4150,90,2016-01-29 16:00:00+00:00,public,36183.39879648293
1734,1881,83,2016-01-29 22:00:00+00:00,private,6770.913177481928
1735,1702,83,2016-01-30 10:00:00+00:00,public,7772.7562527953505
1736,2939,86,2016-01-30 11:00:00+00:00,private,59800.67043706712
1737,835,80,2016-01-30 11:00:00+00:00,public,4569.384456522643
1738,1056,81,2016-01-30 16:00:00+00:00,public,54427.314000943115
1739,4160,90,2016-01-30 18:00:00+00:00,public,1130755.6833345008
1740,2273,84,2016-01-30 19:00:00+00:00,private,103.91960742841695
1741,2793,86,2016-01-30 20:00:00+00:00,public,22763.24761376078
1742,3868,89,2016-01-30 23:00:00+00:00,private,14415.877060457857
1743,3842,89,2016-01-31 04:00:00+00:00,public,1266.8102380134962
1744,2131,84,2016-01-31 15:00:00+00:00,public,27471.530300392584
1745,1814,83,2016-01-31 18:00:00+00:00,public,2555.5602244798483
1746,873,80,2016-01-31 18:00:00+00:00,private,20009.853397793337
1747,341,79,2016-01-31 20:00:00+00:00,public,211796.82985865045
1748,2996,86,2016-01-31 21:00:00+00:00,private,14400.547748395247
1749,2130,84,2016-02-01 01:00:00+00:00,public,767232.7936008611
1750,3708,89,2016-02-01 20:00:00+00:00,public,35539.80637845638
1751,3365,88,2016-02-02 05:00:00+00:00,public,5732.836511921436
1752,877,80,2016-02-02 10:00:00+00:00,private,4616.478910760188
1753,3930,89,2016-02-02 21:00:00+00:00,private,156831.96496639695
1754,3983,89,2016-02-03 00:00:00+00:00,private,2821.3996180083604
1755,3233,87,2016-02-03 03:00:00+00:00,private,41739.59944339626
1756,4446,91,2016-02-03 04:00:00+00:00,public,411289.22280611645
1757,3694,88,2016-02-03 04:00:00+00:00,private,9662.172890711163
1758,1237,81,2016-02-03 11:00:00+00:00,private,16432.773104906533
1759,3179,87,2016-02-03 11:00:00+00:00,public,35583.49880435997
1760,978,80,2016-02-03 16:00:00+00:00,private,48918.423747219116
1761,2041,84,2016-02-04 02:00:00+00:00,public,13015.266322532934
1762,1193,81,2016-02-04 05:00:00+00:00,private,278237.2464810916
1763,2743,86,2016-02-04 10:00:00+00:00,public,4724.1265020307565
1764,1082,81,2016-02-04 11:00:00+00:00,public,28517.736965422355
1765,3558,88,2016-02-04 18:00:00+00:00,private,12792.0881328236
1766,3190,87,2016-02-05 02:00:00+00:00,public,7028.312533720663
1767,672,80,2016-02-05 04:00:00+00:00,public,15609.689790328872
1768,949,80,2016-02-05 07:00:00+00:00,private,4427.450796154985
1769,2925,86,2016-02-05 09:00:00+00:00,private,637585.5140557493
1770,974,80,2016-02-05 16:00:00+00:00,private,2195.986429456428
1771,2454,85,2016-02-05 17:00:00+00:00,public,20624.769928770686
1772,973,80,2016-02-05 20:00:00+00:00,private,32877.50917708488
1773,2003,83,2016-02-06 01:00:00+00:00,private,27926.45114959943
1774,1132,81,2016-02-06 06:00:00+00:00,public,502388.6712083445
1775,1074,81,2016-02-06 14:00:00+00:00,public,500856.5427429173
1776,4641,91,2016-02-06 19:00:00+00:00,private,1811.8937373446583
